bathrooms,bedrooms,yearBuilt,propTax,livingArea,lot_size_sqf,schlRnk,hoa,garageSpaces,hasFireplace,basement,latitude,longitude
2.0,3.0,1960.0,0.87,1190.0,4000.0,9.0,0.0,0,0.0,1,40.56025314331055,-74.11392211914062
2.0,3.0,1920.0,0.87,1296.0,4653.0,2.0,0.0,1,0.0,1,40.63195037841797,-74.12110900878906
3.0,5.0,1970.0,0.87,2431.0,4000.0,4.0,0.0,1,0.0,0,40.61305618286133,-74.16459655761719
5.0,5.0,1940.0,0.87,1700.0,9300.0,9.0,0.0,1,1.0,1,40.5771484375,-74.12921142578125
2.0,3.0,1930.0,0.87,1938.0,3900.0,2.0,0.0,2,1.0,1,40.63309860229492,-74.0793228149414
5.0,5.0,1982.0,0.84,,1306.8,9.0,0.0,1,0.0,0,40.737491607666016,-73.79625701904297
3.0,4.0,1999.0,0.87,1354.0,568.0,7.0,0.0,1,1.0,0,40.56177520751953,-74.18544006347656
1.0,3.0,1955.0,0.87,1144.0,3320.0,7.0,0.0,0,0.0,1,40.53868103027344,-74.1504898071289
3.0,4.0,1978.0,0.87,2812.0,8500.0,7.0,0.0,2,0.0,0,40.53663635253906,-74.19715118408203
4.0,5.0,1980.0,0.87,1380.0,2800.0,3.0,0.0,1,0.0,0,40.57809066772461,-74.09605407714844
3.0,4.0,1925.0,0.65,2160.0,2972.0,7.0,0.0,1,0.0,1,40.635345458984375,-74.03726959228516
2.0,5.0,1960.0,0.87,2088.0,5076.0,7.0,0.0,0,0.0,1,40.57632064819336,-74.11672973632812
3.0,4.0,1925.0,0.87,1800.0,5000.0,3.0,0.0,1,0.0,1,40.59470748901367,-74.07439422607422
6.0,8.0,1970.0,0.65,3725.0,2000.0,9.0,0.0,1,0.0,1,40.60520935058594,-73.95826721191406
2.0,4.0,1955.0,0.87,1008.0,4000.0,7.0,0.0,1,0.0,1,40.61642837524414,-74.14453887939453
3.0,3.0,1965.0,0.87,1600.0,3952.0,9.0,0.0,0,0.0,1,40.56927108764648,-74.13058471679688
2.0,3.0,1975.0,0.87,1363.0,4000.0,7.0,0.0,0,0.0,1,40.603851318359375,-74.12625122070312
2.0,3.0,1960.0,0.87,1000.0,4000.0,7.0,0.0,0,1.0,1,40.56197738647461,-74.10511016845703
1.0,2.0,1915.0,0.87,480.0,2000.0,3.0,0.0,0,0.0,1,40.593727111816406,-74.07380676269531
3.0,3.0,1930.0,0.95,1710.0,2613.6,6.0,0.0,0,0.0,1,40.81666946411133,-73.801025390625
4.0,4.0,1987.0,0.87,2054.0,2430.0,4.0,165.0,0,1.0,0,40.6182746887207,-74.16622924804688
2.0,3.0,1965.0,0.87,1140.0,2500.0,6.0,0.0,0,0.0,1,40.58100891113281,-74.09274291992188
1.0,3.0,1925.0,0.84,1620.0,2613.6,,0.0,0,0.0,1,40.700496673583984,-73.83438110351562
2.0,6.0,1901.0,0.87,1690.0,5624.0,9.0,0.0,0,0.0,1,40.51274490356445,-74.24581909179688
5.0,6.0,2018.0,0.87,2202.0,4457.0,5.0,0.0,0,0.0,1,40.63743209838867,-74.16705322265625
2.0,3.0,1945.0,0.84,1584.0,3920.3999999999996,10.0,0.0,1,0.0,1,40.76058197021485,-73.76179504394531
1.0,1.0,1974.0,0.87,750.0,750.0,9.0,551.0,0,0.0,0,40.55229949951172,-74.14485931396484
3.0,3.0,2001.0,0.87,1600.0,2400.0,3.0,0.0,2,0.0,0,40.57477951049805,-74.09396362304688
3.0,2.0,1970.0,0.87,1340.0,5000.0,7.0,0.0,1,0.0,1,40.62294006347656,-74.12834167480469
1.0,3.0,1925.0,0.87,1992.0,4000.0,7.0,0.0,1,1.0,1,40.54059600830078,-74.19218444824219
3.0,3.0,2000.0,0.87,1536.0,2500.0,7.0,0.0,0,0.0,1,40.56169509887695,-74.18196105957031
2.0,3.0,1950.0,0.87,1264.0,4040.0,7.0,0.0,1,1.0,1,40.615943908691406,-74.12667846679688
3.0,2.0,1988.0,0.87,1350.0,1135.0,6.0,0.0,1,0.0,1,40.59268569946289,-74.08856201171875
3.0,4.0,1980.0,0.87,1900.0,3420.0,8.0,0.0,0,0.0,1,40.55099105834961,-74.19450378417969
2.0,3.0,1994.0,0.87,1480.0,2000.0,9.0,0.0,0,0.0,1,40.5654411315918,-74.12899017333984
3.0,3.0,1993.0,0.87,1824.0,3760.0,6.0,0.0,0,0.0,1,40.59551239013672,-74.0733871459961
3.0,4.0,1998.0,0.87,2500.0,5300.0,10.0,0.0,1,1.0,1,40.5273323059082,-74.18709564208984
2.0,4.0,1971.0,0.87,1606.0,2808.0,8.0,0.0,1,0.0,1,40.603885650634766,-74.14024353027344
3.0,4.0,1980.0,0.87,3392.0,10000.0,7.0,0.0,2,1.0,1,40.5393180847168,-74.19403839111328
3.0,4.0,1940.0,0.84,,3920.3999999999996,2.0,0.0,0,0.0,1,40.66443634033203,-73.76554870605469
3.0,4.0,1960.0,0.84,2250.0,3920.3999999999996,10.0,0.0,0,0.0,1,40.76493835449219,-73.7594223022461
2.0,4.0,1925.0,0.87,2268.0,4240.0,7.0,0.0,1,0.0,1,40.57619857788086,-74.10646057128906
4.0,3.0,2015.0,0.87,1510.0,2500.0,7.0,0.0,0,0.0,1,40.56217575073242,-74.181640625
2.0,2.0,1992.0,0.87,1120.0,2400.0,9.0,0.0,0,0.0,1,40.55509185791016,-74.1303482055664
2.0,3.0,1935.0,0.84,,3920.3999999999996,8.0,0.0,1,0.0,1,40.7562370300293,-73.79354858398438
5.0,6.0,1955.0,0.87,3950.0,6000.0,7.0,0.0,1,0.0,1,40.61389923095703,-74.1148681640625
2.0,3.0,1975.0,0.87,1378.0,1620.0,8.0,0.0,0,0.0,1,40.549713134765625,-74.19847106933594
1.0,2.0,1950.0,0.87,1080.0,4750.0,9.0,0.0,1,0.0,1,40.55870056152344,-74.11770629882812
3.0,3.0,1975.0,0.87,1870.0,2816.0,6.0,0.0,0,0.0,1,40.595703125,-74.0670166015625
2.0,3.0,1975.0,0.87,1440.0,2800.0,6.0,0.0,0,0.0,1,40.580711364746094,-74.08846282958984
2.0,3.0,1950.0,0.84,,3920.3999999999996,7.0,0.0,0,0.0,1,40.75003433227539,-73.771484375
4.0,5.0,1970.0,0.87,2462.0,5960.0,7.0,0.0,1,1.0,0,40.60519790649414,-74.12774658203125
2.0,3.0,1985.0,0.87,1350.0,3860.0,6.0,0.0,0,0.0,0,40.58176040649414,-74.08594512939453
3.0,3.0,2006.0,0.87,1567.0,2500.0,2.0,0.0,0,1.0,1,40.63892364501953,-74.08265686035156
2.0,3.0,1943.0,0.87,1240.0,1900.0,2.0,0.0,0,0.0,1,40.63912963867188,-74.0906982421875
3.0,3.0,2019.0,0.87,1200.0,2000.0,8.0,0.0,0,0.0,1,40.611122131347656,-74.1357650756836
4.0,4.0,1989.0,0.87,2770.0,4950.0,6.0,0.0,1,1.0,1,40.548606872558594,-74.2104721069336
1.0,1.0,1930.0,0.87,630.0,2000.0,3.0,0.0,0,0.0,1,40.575008392333984,-74.09574890136719
4.0,3.0,2002.0,0.87,1262.0,1467.0,3.0,0.0,1,0.0,1,40.59061813354492,-74.07402801513672
2.0,3.0,1955.0,0.87,960.0,5612.0,7.0,0.0,1,0.0,1,40.61387634277344,-74.14207458496094
4.0,3.0,2019.0,0.87,2073.0,2306.0,8.0,0.0,0,0.0,1,40.60292816162109,-74.13114929199219
2.0,3.0,1983.0,0.87,1181.0,2142.0,7.0,226.0,0,0.0,0,40.61834716796875,-74.15560913085938
2.0,6.0,1905.0,0.87,2250.0,4900.0,4.0,0.0,0,0.0,1,40.64345169067383,-74.09933471679688
4.0,4.0,1930.0,0.84,,1742.4,8.0,0.0,1,0.0,0,40.778228759765625,-73.91126251220703
2.0,2.0,1950.0,0.87,1552.0,8000.0,7.0,0.0,1,1.0,1,40.57604217529297,-74.10945892333984
2.0,2.0,1987.0,0.87,1440.0,1110.0,7.0,159.0,1,0.0,0,40.58419036865234,-74.15967559814453
2.0,2.0,2016.0,0.87,1040.0,2500.0,9.0,0.0,1,0.0,0,40.49946212768555,-74.2400894165039
2.0,3.0,1990.0,0.87,1148.0,2698.0,8.0,225.0,0,0.0,1,40.5543098449707,-74.20056915283203
3.0,3.0,1960.0,0.87,1050.0,4000.0,9.0,0.0,1,0.0,1,40.5670280456543,-74.13402557373047
3.0,4.0,1931.0,0.95,2430.0,3484.8,1.0,0.0,0,0.0,1,40.88089370727539,-73.8996353149414
3.0,4.0,1950.0,0.87,1954.0,4000.0,4.0,0.0,1,0.0,1,40.622371673583984,-74.10498809814453
3.0,3.0,1930.0,0.87,1280.0,2475.0,7.0,0.0,0,0.0,0,40.53881072998047,-74.14403533935547
2.0,3.0,1940.0,0.84,1360.0,3049.2000000000003,9.0,0.0,1,1.0,1,40.706878662109375,-73.867431640625
3.0,2.0,1996.0,0.87,1354.0,500.0,7.0,140.0,1,0.0,0,40.56071090698242,-74.18630981445312
1.0,2.0,1920.0,0.87,936.0,4800.0,4.0,0.0,1,1.0,1,40.6324577331543,-74.09622192382812
4.0,4.0,1950.0,0.87,3100.0,6000.0,10.0,0.0,2,1.0,1,40.532318115234375,-74.18856811523438
6.0,5.0,1983.0,0.87,2248.0,2400.0,8.0,0.0,2,1.0,0,40.5496826171875,-74.19593048095703
2.0,2.0,1990.0,0.87,1400.0,1400.0,6.0,0.0,1,0.0,0,40.58536148071289,-74.08879852294922
1.0,2.0,1925.0,0.87,596.0,2380.0,6.0,0.0,0,0.0,1,40.59225845336914,-74.07075500488281
4.0,7.0,1970.0,0.87,2252.0,4000.0,7.0,0.0,1,0.0,1,40.53237915039063,-74.19676971435547
1.0,3.0,1920.0,0.84,1344.0,1742.4,8.0,0.0,1,0.0,1,40.70627975463867,-73.87187957763672
3.0,4.0,1988.0,0.87,2400.0,3800.0,9.0,0.0,1,1.0,1,40.5076904296875,-74.24707794189453
4.0,7.0,1970.0,0.87,2112.0,4326.0,10.0,0.0,0,0.0,1,40.529239654541016,-74.1905746459961
2.0,3.0,1920.0,0.87,1570.0,4000.0,9.0,0.0,1,0.0,1,40.50352478027344,-74.24244689941406
2.0,3.0,1987.0,0.87,1233.0,1114.0,5.0,325.0,0,1.0,0,40.59115982055664,-74.15128326416016
4.0,4.0,1985.0,0.87,2540.0,6838.0,9.0,0.0,1,1.0,1,40.50556945800781,-74.2483139038086
4.0,3.0,2018.0,0.87,1440.0,3000.0,5.0,0.0,0,0.0,1,40.62457275390625,-74.1529541015625
3.0,4.0,1940.0,0.87,1960.0,4140.0,7.0,0.0,0,1.0,1,40.62158966064453,-74.13340759277344
4.0,5.0,2019.0,0.87,2175.0,2720.0,3.0,0.0,1,1.0,0,40.57936477661133,-74.09886169433594
2.0,3.0,1969.0,0.87,896.0,2500.0,3.0,0.0,0,0.0,1,40.57664489746094,-74.0974349975586
1.0,4.0,1915.0,0.87,1750.0,7000.0,7.0,0.0,1,1.0,1,40.61811447143555,-74.12054443359375
5.0,3.0,1997.0,0.87,1232.0,1360.0,7.0,100.0,1,0.0,1,40.61412811279297,-74.06218719482422
5.0,4.0,1992.0,0.87,2770.0,4860.0,8.0,0.0,1,0.0,1,40.54956817626953,-74.20899963378906
2.0,4.0,1925.0,0.87,1242.0,2325.0,4.0,0.0,0,0.0,1,40.63691329956055,-74.11090087890625
4.0,3.0,2019.0,0.87,2550.0,2800.0,7.0,0.0,0,0.0,1,40.56715393066406,-74.15149688720703
3.0,3.0,1975.0,0.87,2208.0,3040.0,7.0,0.0,1,1.0,0,40.53636169433594,-74.14808654785156
2.0,3.0,2018.0,0.87,1440.0,1900.0,3.0,0.0,0,0.0,0,40.5722885131836,-74.09188079833984
2.0,3.0,1994.0,0.87,1200.0,2300.0,4.0,0.0,0,0.0,1,40.60728454589844,-74.16651916503906
2.0,3.0,1910.0,0.95,2013.0,2178.0,4.0,0.0,0,0.0,1,40.822750091552734,-73.8975830078125
3.0,3.0,1930.0,0.87,1760.0,5000.0,9.0,0.0,2,1.0,1,40.50288391113281,-74.24029541015625
4.0,8.0,2006.0,0.84,,2613.6,7.0,0.0,0,0.0,0,40.74397659301758,-73.87553405761719
4.0,5.0,1931.0,0.87,2640.0,3720.0,5.0,0.0,2,0.0,1,40.63352966308594,-74.13417053222656
3.0,3.0,2010.0,0.87,2160.0,2570.0,7.0,70.0,1,0.0,1,40.539306640625,-74.14414978027344
2.0,3.0,1915.0,0.87,1540.0,2500.0,2.0,0.0,0,0.0,1,40.6287841796875,-74.07816314697266
4.0,5.0,1955.0,0.87,1876.0,6600.0,3.0,0.0,0,0.0,1,40.59366989135742,-74.07796478271484
2.0,3.0,1986.0,0.87,1200.0,2856.0,6.0,0.0,0,0.0,0,40.5947265625,-74.06412506103516
4.0,3.0,1995.0,0.87,1595.0,2106.0,5.0,65.0,1,0.0,0,40.62408828735352,-74.15673828125
3.0,3.0,1994.0,0.87,1200.0,2000.0,3.0,0.0,0,0.0,1,40.59210205078125,-74.07832336425781
1.0,1.0,1987.0,0.87,800.0,800.0,9.0,237.0,0,0.0,0,40.57599258422852,-74.12702178955078
4.0,7.0,1980.0,0.87,2160.0,7874.0,8.0,0.0,1,0.0,1,40.52416610717773,-74.20111083984375
2.0,3.0,1930.0,0.95,1552.0,2613.6,4.0,0.0,0,0.0,1,40.82380676269531,-73.84668731689453
3.0,3.0,2004.0,0.87,1288.0,2127.0,8.0,0.0,0,0.0,1,40.52290725708008,-74.21688842773438
2.0,3.0,1980.0,0.87,2000.0,2200.0,8.0,0.0,1,0.0,1,40.5483627319336,-74.19964599609375
4.0,4.0,2009.0,0.87,2449.0,5000.0,9.0,0.0,1,1.0,1,40.50860595703125,-74.24200439453125
3.0,3.0,2004.0,0.87,1687.0,2875.0,3.0,0.0,1,0.0,1,40.58979797363281,-74.07262420654297
4.0,3.0,1994.0,0.87,1540.0,2742.0,7.0,0.0,0,0.0,1,40.55965805053711,-74.15003967285156
3.0,4.0,2018.0,0.87,1689.0,3045.0,8.0,21.0,0,0.0,1,40.6063346862793,-74.14826965332031
1.0,2.0,1930.0,0.87,700.0,4800.0,7.0,0.0,0,0.0,1,40.56145095825195,-74.10298156738281
3.0,3.0,1980.0,0.87,2390.0,4200.0,7.0,0.0,1,1.0,0,40.5572395324707,-74.14176940917969
4.0,4.0,2002.0,0.87,2140.0,3040.0,8.0,52.0,1,1.0,1,40.54524612426758,-74.20318603515625
2.0,3.0,1940.0,0.84,1496.0,3484.8,7.0,0.0,1,1.0,1,40.66423797607422,-73.74365234375
2.0,3.0,2004.0,0.87,1400.0,2000.0,3.0,0.0,1,0.0,0,40.57354736328125,-74.0930404663086
2.0,2.0,1990.0,0.87,1300.0,1522.0,3.0,0.0,1,0.0,0,40.570274353027344,-74.09500885009766
4.0,4.0,1940.0,0.87,2668.0,8500.0,4.0,0.0,2,1.0,1,40.62422561645508,-74.10869598388672
1.0,3.0,1990.0,0.87,1035.0,1290.0,2.0,0.0,0,0.0,0,40.63811874389648,-74.11540985107422
3.0,3.0,1965.0,0.87,2156.0,4400.0,4.0,0.0,1,0.0,1,40.621368408203125,-74.10879516601562
2.0,3.0,2005.0,0.87,1902.0,2000.0,3.0,0.0,0,0.0,0,40.57481384277344,-74.09637451171875
2.0,3.0,1980.0,0.87,1440.0,1760.0,7.0,0.0,0,0.0,1,40.571773529052734,-74.11890411376953
4.0,3.0,1992.0,0.87,1920.0,2880.0,7.0,0.0,0,0.0,1,40.56150817871094,-74.15547180175781
2.0,2.0,1991.0,0.87,1200.0,1300.0,3.0,0.0,0,0.0,0,40.57130813598633,-74.09309387207031
2.0,3.0,1960.0,0.87,1230.0,2333.0,6.0,0.0,0,0.0,1,40.59663391113281,-74.0724105834961
3.0,3.0,2001.0,0.87,1216.0,2075.0,2.0,0.0,0,0.0,1,40.63582611083984,-74.11521911621094
3.0,3.0,1980.0,0.87,1720.0,2242.0,7.0,0.0,1,0.0,0,40.61517333984375,-74.15226745605469
6.0,6.0,2000.0,0.87,4400.0,7700.0,8.0,0.0,2,1.0,1,40.52269744873047,-74.21993255615234
1.0,3.0,1998.0,0.87,896.0,1300.0,5.0,0.0,0,0.0,0,40.62704086303711,-74.17955017089844
2.0,3.0,1970.0,0.87,1360.0,2808.0,9.0,0.0,0,0.0,1,40.55963516235352,-74.10847473144531
2.0,4.0,1962.0,0.84,2000.0,3920.3999999999996,7.0,0.0,1,0.0,0,40.790374755859375,-73.8503646850586
4.0,3.0,1980.0,0.87,1280.0,2500.0,5.0,0.0,1,0.0,1,40.590667724609375,-74.15386962890625
4.0,4.0,2000.0,0.87,2350.0,3030.0,7.0,103.0,1,1.0,1,40.530399322509766,-74.21765899658203
4.0,5.0,1980.0,0.87,1512.0,2688.0,6.0,0.0,1,0.0,0,40.57856750488281,-74.09306335449219
4.0,3.0,2001.0,0.87,2250.0,2500.0,7.0,52.0,0,0.0,1,40.53018569946289,-74.21797180175781
3.0,3.0,2000.0,0.87,2000.0,2500.0,7.0,0.0,2,0.0,1,40.59292602539063,-74.09527587890625
2.0,3.0,1973.0,0.87,1480.0,1480.0,8.0,188.0,1,0.0,0,40.55377960205078,-74.19367218017578
4.0,8.0,1950.0,0.87,1545.0,7500.0,7.0,0.0,2,0.0,1,40.58551788330078,-74.10267639160156
4.0,7.0,1911.0,0.84,5000.0,1306.8,5.0,0.0,0,1.0,1,40.77379989624024,-73.75299835205078
3.0,3.0,1982.0,0.87,1530.0,2996.0,8.0,18.0,1,0.0,1,40.55182266235352,-74.19800567626953
2.0,2.0,1935.0,0.95,1116.0,2613.6,3.0,0.0,1,0.0,1,40.867950439453125,-73.85355377197266
4.0,4.0,1989.0,0.87,1960.0,2929.0,5.0,0.0,1,0.0,1,40.59122848510742,-74.16305541992188
1.0,4.0,1925.0,0.87,1616.0,3200.0,5.0,0.0,0,1.0,1,40.53329849243164,-74.15106201171875
3.0,3.0,1979.0,0.87,1614.0,2790.0,8.0,0.0,0,0.0,1,40.55012512207031,-74.19430541992188
2.0,3.0,2000.0,0.87,1554.0,1148.0,6.0,60.0,1,0.0,0,40.59236526489258,-74.06504821777344
2.0,3.0,1955.0,0.87,1029.0,6000.0,9.0,0.0,1,0.0,1,40.57683944702149,-74.13859558105469
2.0,3.0,1960.0,0.95,1296.0,2613.6,7.0,0.0,0,0.0,1,40.842430114746094,-73.819091796875
2.0,3.0,1970.0,0.87,1820.0,3800.0,5.0,0.0,1,0.0,0,40.61885452270508,-74.1482162475586
3.0,3.0,1950.0,0.95,1140.0,2178.0,2.0,0.0,0,0.0,1,40.887428283691406,-73.85698699951172
3.0,3.0,1970.0,0.87,1296.0,2660.0,5.0,0.0,1,0.0,0,40.58942794799805,-74.16031646728516
3.0,3.0,2019.0,0.87,2300.0,3848.0,8.0,111.0,1,0.0,0,40.51275253295898,-74.19536590576172
2.0,3.0,1901.0,0.87,1316.0,9692.0,5.0,0.0,0,0.0,1,40.62957382202149,-74.16085052490234
5.0,4.0,1999.0,0.87,3480.0,6875.0,8.0,0.0,1,1.0,1,40.525123596191406,-74.2099838256836
2.0,3.0,1915.0,0.87,1440.0,3552.0,2.0,0.0,0,1.0,1,40.63972854614258,-74.11145782470703
3.0,4.0,1985.0,0.87,2892.0,9700.0,9.0,0.0,1,1.0,1,40.50526428222656,-74.24624633789062
3.0,3.0,1980.0,0.87,1875.0,2200.0,5.0,0.0,1,0.0,1,40.591064453125,-74.15457153320312
3.0,3.0,2004.0,0.87,1202.0,2170.0,7.0,85.0,0,0.0,1,40.59480285644531,-74.18267059326172
2.0,3.0,1920.0,0.87,1422.0,2500.0,7.0,0.0,0,0.0,1,40.53836441040039,-74.14762115478516
2.0,3.0,2000.0,0.87,1300.0,3689.0,7.0,0.0,0,0.0,1,40.57511901855469,-74.16427612304688
3.0,4.0,1950.0,0.95,1683.0,2178.0,3.0,0.0,0,0.0,1,40.88564682006836,-73.84928131103516
3.0,3.0,1965.0,0.87,1184.0,2380.0,9.0,0.0,0,0.0,1,40.559669494628906,-74.11251068115234
3.0,3.0,1965.0,0.87,1144.0,4500.0,7.0,0.0,0,0.0,1,40.61387634277344,-74.13389587402344
2.0,3.0,1930.0,0.95,1552.0,2613.6,4.0,0.0,0,0.0,1,40.82380676269531,-73.84668731689453
1.0,3.0,1899.0,0.87,1128.0,4075.0,3.0,0.0,0,0.0,1,40.638092041015625,-74.13668060302734
3.0,4.0,1970.0,0.87,1225.0,4704.0,6.0,0.0,1,0.0,1,40.58197784423828,-74.09282684326172
3.0,3.0,1940.0,0.84,1280.0,2178.0,9.0,0.0,1,0.0,1,40.709014892578125,-73.86561584472656
2.0,5.0,1960.0,0.87,2300.0,4300.0,9.0,0.0,0,0.0,1,40.566551208496094,-74.12277221679688
5.0,4.0,1973.0,0.87,1620.0,1840.0,8.0,63.0,1,0.0,1,40.55318832397461,-74.19464874267578
3.0,6.0,1975.0,0.87,1440.0,3700.0,7.0,0.0,0,0.0,1,40.56450653076172,-74.10851287841797
2.0,2.0,1920.0,0.87,1380.0,6500.0,7.0,0.0,1,0.0,1,40.57994842529297,-74.10469818115234
2.0,2.0,1989.0,0.87,1510.0,2220.0,7.0,0.0,1,0.0,0,40.56398391723633,-74.10491943359375
3.0,3.0,1980.0,0.87,1500.0,2500.0,6.0,0.0,0,0.0,1,40.58060073852539,-74.0865478515625
3.0,3.0,2004.0,0.87,1652.0,4215.0,3.0,0.0,1,0.0,1,40.58693313598633,-74.07035827636719
2.0,3.0,1978.0,0.87,1395.0,2080.0,3.0,0.0,0,1.0,1,40.59505462646485,-74.07461547851562
4.0,3.0,1995.0,0.87,1400.0,2485.0,7.0,0.0,1,0.0,1,40.59347152709961,-74.18499755859375
3.0,2.0,1992.0,0.87,1096.0,1320.0,7.0,40.0,0,0.0,1,40.583683013916016,-74.15953063964844
2.0,4.0,1960.0,0.95,1944.0,1742.4,6.0,0.0,1,0.0,0,40.81998825073242,-73.81552124023438
2.0,3.0,1945.0,0.95,1504.0,2178.0,6.0,0.0,1,0.0,0,40.81584548950195,-73.81002044677734
5.0,7.0,1975.0,0.87,2740.0,4500.0,5.0,0.0,1,0.0,1,40.58652114868164,-74.1590347290039
4.0,4.0,1950.0,0.87,2885.0,4200.0,7.0,0.0,0,1.0,1,40.60517120361328,-74.12310028076172
2.0,2.0,2003.0,0.87,1152.0,1710.0,5.0,0.0,1,0.0,1,40.62699508666992,-74.15152740478516
4.0,3.0,1989.0,0.87,2650.0,4000.0,10.0,0.0,1,0.0,1,40.5349006652832,-74.16990661621094
4.0,4.0,1979.0,0.87,3040.0,8000.0,10.0,0.0,1,0.0,1,40.528507232666016,-74.18855285644531
4.0,4.0,1975.0,0.87,1152.0,3320.0,9.0,0.0,1,0.0,1,40.55498504638672,-74.13816833496094
7.0,8.0,2017.0,0.87,3800.0,6250.0,7.0,0.0,1,0.0,1,40.53712844848633,-74.2225570678711
3.0,3.0,2003.0,0.87,1860.0,2400.0,3.0,0.0,1,0.0,0,40.57836532592773,-74.09864807128906
3.0,3.0,1995.0,0.87,1214.0,2000.0,4.0,0.0,0,0.0,1,40.614383697509766,-74.15886688232422
2.0,3.0,1970.0,0.87,2200.0,4000.0,7.0,0.0,1,1.0,1,40.539886474609375,-74.19637298583984
1.0,3.0,1960.0,0.87,1040.0,4141.0,7.0,0.0,1,1.0,1,40.56678009033203,-74.10645294189453
2.0,3.0,1980.0,0.87,960.0,980.0,7.0,290.0,0,0.0,1,40.613651275634766,-74.15204620361328
7.0,6.0,1905.0,0.65,3375.0,2613.6,9.0,0.0,2,0.0,1,40.67984771728516,-73.8820571899414
4.0,5.0,1900.0,0.87,3380.0,2060.0,2.0,0.0,0,0.0,1,40.63804244995117,-74.08159637451172
2.0,5.0,1930.0,0.84,,3920.3999999999996,7.0,0.0,2,0.0,1,40.71157836914063,-73.78472900390625
4.0,3.0,1980.0,0.87,1280.0,2500.0,5.0,0.0,1,0.0,1,40.590667724609375,-74.15386962890625
4.0,3.0,2018.0,0.87,1373.0,2303.0,5.0,0.0,0,0.0,1,40.62618637084961,-74.16056823730469
3.0,3.0,1975.0,0.87,1480.0,1828.0,8.0,63.0,1,0.0,0,40.557106018066406,-74.19680786132812
4.0,8.0,1910.0,0.65,3192.0,3065.0,9.0,0.0,0,0.0,1,40.63150024414063,-74.01976776123047
2.0,3.0,1965.0,0.87,1320.0,2500.0,7.0,0.0,0,0.0,1,40.58141708374024,-74.11015319824219
1.0,3.0,1950.0,0.84,1222.0,3920.3999999999996,7.0,0.0,1,0.0,1,40.74902725219727,-73.76962280273438
5.0,6.0,2005.0,0.95,3111.0,2613.6,6.0,0.0,0,0.0,0,40.87154769897461,-73.90322875976562
2.0,2.0,1990.0,0.87,780.0,899.0,7.0,100.0,0,0.0,1,40.505130767822266,-74.2386703491211
3.0,3.0,1999.0,0.87,2560.0,4000.0,9.0,0.0,1,1.0,1,40.50087738037109,-74.24343872070312
2.0,4.0,1990.0,0.87,2000.0,5000.0,6.0,0.0,0,1.0,1,40.5463752746582,-74.16851043701172
4.0,4.0,2008.0,0.87,3500.0,6000.0,7.0,0.0,1,0.0,1,40.539039611816406,-74.19398498535156
2.0,4.0,1940.0,0.84,1980.0,2178.0,9.0,0.0,1,0.0,0,40.7427978515625,-73.8225326538086
2.0,4.0,1925.0,0.95,2025.0,4791.6,4.0,0.0,4,0.0,1,40.86821365356445,-73.83763122558594
2.0,2.0,1996.0,0.87,1890.0,1072.0,8.0,65.0,1,0.0,1,40.55401611328125,-74.18663024902344
3.0,5.0,1984.0,0.87,3197.0,5194.0,4.0,0.0,1,1.0,1,40.62758255004883,-74.10636138916016
3.0,3.0,1990.0,0.87,1890.0,2200.0,8.0,0.0,1,0.0,1,40.60299301147461,-74.1327133178711
3.0,5.0,1970.0,0.87,1968.0,4360.0,7.0,0.0,1,0.0,0,40.52706146240234,-74.19947052001953
3.0,3.0,1975.0,0.87,2200.0,3850.0,9.0,0.0,1,1.0,0,40.568267822265625,-74.13633728027344
3.0,3.0,1970.0,0.87,2500.0,5916.0,8.0,752.0,1,1.0,0,40.55653381347656,-74.1956787109375
3.0,3.0,2003.0,0.87,1567.0,2450.0,9.0,0.0,1,0.0,1,40.56891250610352,-74.14942932128906
1.0,2.0,1945.0,0.87,684.0,2886.0,2.0,0.0,0,0.0,0,40.63019943237305,-74.12152099609375
3.0,3.0,1935.0,0.65,,2178.0,8.0,0.0,2,0.0,1,40.61669921875,-73.93951416015625
7.0,5.0,1980.0,0.87,2200.0,3960.0,7.0,0.0,1,0.0,1,40.558231353759766,-74.14383697509766
2.0,3.0,1965.0,0.87,1176.0,7140.0,9.0,0.0,2,1.0,1,40.581539154052734,-74.13201141357422
2.0,6.0,1920.0,0.87,2875.0,6000.0,4.0,0.0,2,0.0,1,40.63191604614258,-74.11135864257812
4.0,3.0,2001.0,0.87,2250.0,2385.0,7.0,52.0,0,1.0,1,40.52880859375,-74.21971130371094
2.0,3.0,1920.0,0.84,,1742.4,8.0,0.0,0,0.0,1,40.74821472167969,-73.91703033447266
2.0,4.0,1905.0,0.87,1800.0,2500.0,2.0,0.0,1,1.0,1,40.6297607421875,-74.08370971679688
1.0,1.0,1920.0,0.87,636.0,1240.0,7.0,0.0,0,0.0,0,40.56330871582031,-74.10041046142578
1.0,4.0,2016.0,0.87,1040.0,2871.0,6.0,0.0,0,0.0,0,40.57477188110352,-74.0903091430664
2.0,3.0,1970.0,0.87,1295.0,2200.0,6.0,0.0,0,0.0,1,40.59141540527344,-74.08416748046875
4.0,5.0,1950.0,0.87,2565.0,7500.0,4.0,0.0,1,0.0,1,40.62886428833008,-74.10354614257812
2.0,3.0,1960.0,0.87,1230.0,2058.0,3.0,0.0,0,0.0,1,40.59590148925781,-74.0776596069336
